#,"./SRR14530610_trimmed.bam","./SRR14530611_trimmed.bam","./SRR14530612_trimmed.bam","./SRR14530613_trimmed.bam","./SRR14530614_trimmed.bam","./SRR14530615_trimmed.bam","./SRR14530616_trimmed.bam","./SRR14530617_trimmed.bam"
Geneid,./SRR14530610_trimmed.bam,./SRR14530611_trimmed.bam,./SRR14530612_trimmed.bam,./SRR14530613_trimmed.bam,./SRR14530614_trimmed.bam,./SRR14530615_trimmed.bam,./SRR14530616_trimmed.bam,./SRR14530617_trimmed.bam
ENSG00000264047,1,0,0,21,0,0,6,0
ENSG00000219391,1,0,1,0,1,0,2,1
ENSG00000252599,0,0,0,0,0,0,0,0
ENSG00000224637,6,0,0,0,0,0,1,3
ENSG00000273106,1,0,0,0,2,0,2,4
ENSG00000223658,1,0,0,1,0,0,1,0
ENSG00000233579,3,0,1,0,0,0,14,0
ENSG00000138380,22,0,67,39,95,0,32,42
ENSG00000232479,4,0,2,0,5,0,8,1
ENSG00000270664,0,0,0,0,0,0,0,0
ENSG00000232994,0,0,1,0,0,0,1,2
ENSG00000202059,1,0,0,0,1,0,0,0
ENSG00000228513,0,0,0,0,0,0,0,0
ENSG00000225124,1,0,0,0,0,0,0,0
ENSG00000204196,0,0,0,0,0,0,0,0
ENSG00000138095,185,3,540,78,370,151,82,169
ENSG00000288707,0,0,0,0,0,0,1,0
ENSG00000229498,2,0,1,0,4,0,7,0
ENSG00000252321,1,0,1,0,0,0,0,0
ENSG00000115525,172,224,226,75,286,208,97,144
ENSG00000232504,6,0,11,3,26,0,12,16
ENSG00000068654,302,3,593,139,511,0,225,166
ENSG00000226681,2,0,0,0,1,0,0,0
ENSG00000115232,1130,231,3874,286,2322,0,675,1087
ENSG00000234595,0,0,0,0,7,0,3,0
ENSG00000225570,4,0,0,3,2,0,3,4
ENSG00000223873,8,0,3,0,2,0,2,3
ENSG00000221023,0,0,0,0,0,0,0,0
ENSG00000232508,2,0,0,0,3,0,4,0
ENSG00000283262,0,0,0,0,0,0,0,0
ENSG00000212133,0,0,0,0,0,0,0,0
ENSG00000252395,0,0,0,0,0,0,1,0
ENSG00000224291,0,0,0,0,1,0,0,0
ENSG00000214336,9,0,0,0,7,0,17,0
ENSG00000172073,0,0,0,0,0,0,5,1
ENSG00000225420,5,0,0,6,0,0,0,3
ENSG00000153574,86,166,268,203,159,0,66,178
ENSG00000283270,3,0,0,16,0,0,0,0
ENSG00000240040,0,0,0,0,0,0,0,0
ENSG00000265510,0,0,0,0,0,0,4,0
ENSG00000211592,82,2,242,0,660,0,81,598
ENSG00000211593,3,0,0,0,0,0,0,3
ENSG00000211594,0,0,0,0,0,0,1,5
ENSG00000211595,0,0,0,0,0,0,0,3
ENSG00000211596,0,0,0,0,0,0,0,0
ENSG00000211597,5,0,3,0,0,0,3,5
ENSG00000211598,11,2,459,2,589,0,67,649
ENSG00000087338,84,57,259,126,162,0,65,137
ENSG00000275381,0,0,0,0,0,0,1,2
ENSG00000270723,1,0,1,0,0,0,2,1
ENSG00000124380,28,0,124,13,30,33,23,73
ENSG00000059728,1784,23,5458,516,2755,1381,806,3524
ENSG00000263669,1,0,0,0,0,0,0,0
ENSG00000169564,33,5,94,14,21,16,37,50
ENSG00000233060,5,0,3,0,0,0,3,2
ENSG00000225392,0,0,0,0,0,0,0,0
ENSG00000115998,37,0,92,68,88,0,32,50
ENSG00000116001,108,1,381,40,240,147,48,99
ENSG00000221238,0,0,0,0,0,0,9,0
ENSG00000231414,1,0,0,0,0,0,0,0
ENSG00000224553,1,0,1,0,0,0,1,0
ENSG00000115827,53,1,187,28,133,0,28,66
ENSG00000228507,0,0,0,0,0,0,5,0
ENSG00000234061,0,0,1,0,3,0,0,0
ENSG00000233762,50,0,378,39,56,1,85,126
ENSG00000071967,38,163,247,0,91,0,36,56
ENSG00000237651,5,0,6,0,4,0,4,3
ENSG00000124356,123,38,338,140,272,0,77,101
ENSG00000123612,13,0,36,5,28,0,17,12
ENSG00000234584,1,0,0,0,0,0,0,1
ENSG00000115170,78,1285,205,274,179,501,35,64
ENSG00000270557,9,0,0,0,4,0,1,1
ENSG00000251980,0,0,0,0,6,0,3,0
ENSG00000271320,2,0,1,0,0,0,0,1
ENSG00000128714,1,0,2,0,1,0,2,0
ENSG00000170178,5,0,0,8,9,0,12,1
ENSG00000128713,1,0,0,0,0,0,4,0
ENSG00000128710,5,0,0,0,1,0,10,0
ENSG00000237380,3,0,1,0,1,0,5,1
ENSG00000128709,2,0,0,0,1,0,7,1
ENSG00000175879,3,0,0,0,0,0,0,2
ENSG00000207744,0,0,0,0,0,0,0,0
ENSG00000170166,0,0,0,0,0,0,1,0
ENSG00000224189,3,0,0,0,4,0,18,0
ENSG00000272729,0,0,0,11,0,0,4,0
ENSG00000128645,0,0,0,0,0,0,0,1
ENSG00000283880,0,0,0,0,0,0,0,0
ENSG00000279160,10,46,1,6,0,0,2,0
ENSG00000218175,21,4,414,10,79,105,85,101
ENSG00000230384,3,0,0,0,5,0,1,0
ENSG00000128652,3,1,0,0,5,0,9,1
ENSG00000158417,148,33,446,105,337,0,106,152
ENSG00000144218,90,2,141,108,132,19,133,108
ENSG00000170500,18,12,10,52,31,0,45,3
ENSG00000269383,1,0,0,0,0,0,0,1
ENSG00000270699,0,0,0,0,0,0,0,0
ENSG00000115526,45,0,31,0,11,0,34,12
ENSG00000238029,7,0,0,8,5,0,0,0
ENSG00000223923,1,0,6,0,0,0,4,0
ENSG00000127824,504,871,1061,1938,421,9337,300,670
ENSG00000135924,233,2,631,237,401,807,228,341
ENSG00000276828,0,0,0,0,0,0,0,0
ENSG00000138381,23,0,58,0,28,44,11,28
ENSG00000286053,0,0,0,0,0,0,0,0
ENSG00000286165,0,0,0,0,0,0,0,0
ENSG00000128694,12,0,37,15,31,0,4,8
ENSG00000253559,6,0,3,0,4,0,6,0
ENSG00000273240,2,0,0,0,19,0,1,2
ENSG00000128699,138,5,672,88,395,59,74,197
ENSG00000151687,23,0,27,0,22,0,20,20
ENSG00000201308,0,0,0,0,0,0,0,0
ENSG00000207654,4,0,0,0,1,0,1,0
ENSG00000144224,373,44,1246,166,721,430,176,656
ENSG00000115850,42,323,8,39,48,0,86,9
ENSG00000200664,0,0,0,0,1,0,0,0
ENSG00000226806,4,0,6,0,7,0,7,0
ENSG00000048991,99,1,306,73,160,0,79,132
ENSG00000178586,0,0,0,7,3,0,5,0
ENSG00000212391,0,1,0,0,0,0,0,0
ENSG00000169047,27,19,26,225,48,2565,33,42
ENSG00000272622,17,0,8,76,7,0,22,2
ENSG00000261379,1,0,1,0,2,0,0,0
ENSG00000144468,176,371,538,214,289,2749,182,202
ENSG00000169031,49,0,2,40,7,92,35,12
ENSG00000236432,27,69,7,24,29,0,25,8
ENSG00000168958,33,0,113,34,68,47,23,44
ENSG00000168955,14,0,2,7,3,0,9,2
ENSG00000284629,0,0,0,0,0,0,0,0
ENSG00000284092,0,0,0,0,0,0,0,0
ENSG00000173744,149,0,477,189,215,203,70,201
ENSG00000143970,427,327,1104,354,772,213,163,336
ENSG00000187536,9,0,7,0,32,0,12,3
ENSG00000217643,4,0,9,0,14,0,8,3
ENSG00000218682,3,1,2,0,7,0,0,0
ENSG00000217718,0,0,0,22,0,0,0,0
ENSG00000084731,71,13,112,345,94,1944,45,62
ENSG00000237629,0,0,0,0,0,0,0,0
ENSG00000268412,16,43,58,13,17,0,15,20
ENSG00000084733,378,152,1166,497,484,2412,96,232
ENSG00000199872,0,0,0,0,3,0,0,5
ENSG00000235440,15,0,1,0,6,0,4,0
ENSG00000231655,5,0,4,0,4,0,11,1
ENSG00000214465,8,0,17,0,24,0,2,2
ENSG00000227133,3,0,0,0,0,0,4,2
ENSG00000237951,2,0,3,0,4,0,2,0
ENSG00000157833,14,0,35,71,28,0,38,22
ENSG00000135931,54,88,31,135,55,0,119,8
ENSG00000115138,3,0,4,0,8,70,8,2
ENSG00000230452,0,0,0,0,0,0,0,0
ENSG00000081052,29,0,24,75,90,0,53,25
ENSG00000215023,4,0,0,0,0,0,2,1
ENSG00000224272,2,0,0,0,1,0,2,2
ENSG00000204099,15,0,2,0,0,0,10,8
ENSG00000235151,0,0,1,0,1,0,2,0
ENSG00000188389,15,107,28,5,22,0,7,3
ENSG00000188011,0,0,0,0,0,0,4,0
ENSG00000216921,2,0,2,0,10,0,7,2
ENSG00000237940,21,0,30,0,53,0,12,19
ENSG00000280119,8,0,6,0,15,0,9,13
ENSG00000226423,2,0,6,0,27,0,3,7
ENSG00000287971,1,0,1,1,5,0,1,2
ENSG00000232002,7,0,1,0,3,0,4,0
ENSG00000261186,1,0,2,0,0,0,1,0
ENSG00000224160,1,0,0,0,2,0,2,2
ENSG00000244528,0,0,0,0,0,0,0,0
ENSG00000271153,0,0,0,0,0,0,0,0
ENSG00000224132,6,0,0,0,6,0,5,0
ENSG00000222022,0,0,1,0,10,0,6,0
ENSG00000277842,0,0,0,0,0,0,0,0
ENSG00000163359,87,310,18,367,75,459,101,22
ENSG00000175084,11,0,12,1,5,0,3,1
ENSG00000136531,41,7,8,47,18,0,45,4
ENSG00000184261,27,0,13,9,51,23,37,9
ENSG00000235760,10,0,1,0,16,0,2,1
ENSG00000275423,8,0,1,8,0,0,5,0
ENSG00000138081,445,295,1634,155,842,592,223,718
ENSG00000231731,44,1,34,38,131,0,29,28
ENSG00000202429,0,0,0,0,1,0,1,0
ENSG00000272789,2,0,0,0,1,0,4,0
ENSG00000172071,109,140,198,133,246,229,128,357
ENSG00000188452,5,0,7,0,12,0,10,0
ENSG00000162992,17,0,1,7,4,1,18,1
ENSG00000144591,65,0,245,80,138,0,65,48
ENSG00000172845,994,102,2864,314,1655,678,525,1743
ENSG00000115677,834,310,2582,822,1239,724,368,789
ENSG00000030419,115,102,263,39,350,0,70,212
ENSG00000144407,10,150,8,0,0,76,4,4
ENSG00000288702,3,0,0,0,0,0,0,0
ENSG00000071575,247,2,862,15,512,143,197,336
ENSG00000242366,1,0,0,0,0,0,8,0
ENSG00000288705,2,0,1,0,13,0,26,2
ENSG00000182083,2,0,0,0,2,0,2,0
ENSG00000188886,72,0,100,69,107,0,51,41
ENSG00000244122,2,0,0,22,5,0,12,0
ENSG00000233087,1,0,1,1,0,4,1,1
ENSG00000135636,3851,501,6830,1383,2643,0,802,2399
ENSG00000239855,2,37,1,0,0,0,8,2
ENSG00000243063,0,0,0,0,0,0,2,0
ENSG00000240671,7,0,3,0,0,0,5,2
ENSG00000241755,6,0,0,0,4,0,4,1
ENSG00000253278,4,0,0,0,0,0,0,0
ENSG00000241351,5,1,30,8,112,0,8,71
ENSG00000243290,9,0,11,43,30,0,1,5
ENSG00000253497,6,0,0,0,2,0,1,0
ENSG00000253265,0,0,0,0,0,0,0,0
ENSG00000244437,15,0,12,0,8,0,2,14
ENSG00000240864,4,0,6,0,0,0,0,3
ENSG00000240382,3,0,2,0,39,0,10,0
ENSG00000254157,3,0,0,0,9,0,4,0
ENSG00000253732,1,0,0,0,0,0,4,0
ENSG00000239951,2,0,37,28,0,0,0,45
ENSG00000211611,0,0,0,0,1,0,4,0
ENSG00000253578,1,0,0,0,0,0,9,0
ENSG00000253625,0,0,0,0,0,0,0,0
ENSG00000241294,0,0,1,0,5,0,3,14
ENSG00000253202,0,0,0,0,4,0,3,0
ENSG00000254098,0,0,0,0,0,0,2,0
ENSG00000277852,2,0,0,0,2,0,1,0
ENSG00000244575,1,0,1,1,6,0,9,2
ENSG00000244116,0,0,0,3,0,0,1,4
ENSG00000253998,1,0,2,0,12,0,2,0
ENSG00000243238,0,0,3,0,43,0,6,4
ENSG00000253158,3,0,0,0,0,0,3,0
ENSG00000253870,0,0,0,0,0,0,0,0
ENSG00000242076,1,0,0,0,12,0,12,2
ENSG00000253860,0,0,0,0,0,0,1,0
ENSG00000253461,0,0,0,14,0,0,1,0
ENSG00000253487,2,0,0,0,0,0,2,0
ENSG00000239862,0,0,0,0,0,0,0,0
ENSG00000253592,0,0,0,0,0,0,0,0
ENSG00000242371,0,0,1,1,3,0,8,5
ENSG00000273962,0,0,0,0,0,0,0,0
ENSG00000283427,6,0,0,0,2,0,7,3
ENSG00000283196,3,0,3,1,15,0,0,2
ENSG00000276861,0,0,0,0,0,0,0,0
ENSG00000283132,5,0,1,0,4,0,3,0
ENSG00000283214,0,0,2,0,1,0,0,0
ENSG00000283659,1,0,1,2,0,0,1,0
ENSG00000251039,3,0,1,0,0,0,1,0
ENSG00000251546,1,0,2,0,2,0,0,2
ENSG00000254009,0,0,0,0,0,0,0,0
ENSG00000250036,0,0,0,0,0,0,0,0
ENSG00000253127,0,0,0,4,0,0,3,0
ENSG00000232747,2,0,0,0,0,0,0,0
ENSG00000253501,0,0,0,0,0,0,0,0
ENSG00000239975,0,0,3,0,12,0,10,1
ENSG00000253191,3,0,0,0,3,0,0,0
ENSG00000253999,0,0,0,0,0,0,0,0
ENSG00000239571,0,0,2,0,1,0,4,1
ENSG00000243264,0,0,7,0,0,0,2,1
ENSG00000242534,0,0,7,0,7,0,2,6
ENSG00000224607,1,0,0,0,0,0,1,2
ENSG00000211623,0,0,0,0,2,0,4,2
ENSG00000254097,2,0,0,0,0,0,0,0
ENSG00000241566,2,0,0,0,6,0,3,0
ENSG00000254345,0,0,0,0,0,0,1,0
ENSG00000253365,1,0,2,0,15,0,5,0
ENSG00000225523,2,0,0,0,0,0,0,0
ENSG00000211625,1,0,5,0,7,0,2,1
ENSG00000253765,0,0,0,0,2,0,0,0
ENSG00000254220,14,0,0,6,7,0,11,0
ENSG00000211626,0,0,0,0,0,0,0,0
ENSG00000242766,0,0,1,0,0,0,3,0
ENSG00000241244,3,0,3,0,0,0,7,1
ENSG00000224041,2,2,0,0,0,0,0,2
ENSG00000254292,2,0,0,0,0,0,3,0
ENSG00000276566,1,0,0,0,0,0,0,0
ENSG00000278857,4,0,0,0,10,0,0,2
ENSG00000211632,0,0,3,0,4,0,2,0
ENSG00000253906,0,0,0,0,0,0,0,0
ENSG00000211633,3,0,1,0,4,0,4,0
ENSG00000242580,5,0,0,0,6,0,4,0
ENSG00000239819,2,0,0,0,0,0,1,0
ENSG00000228325,0,0,0,0,3,0,1,0
ENSG00000275490,0,0,0,0,0,0,0,0
ENSG00000270999,1,0,0,12,2,0,5,0
ENSG00000265897,0,0,0,0,0,0,0,0
ENSG00000281904,1,0,0,1,1,0,0,0
ENSG00000159374,14,0,18,1,33,0,21,15
ENSG00000155052,41,5,3,73,17,0,36,2
ENSG00000144426,72,0,122,29,106,8,37,63
ENSG00000123600,51,48,117,83,99,0,45,52
ENSG00000150722,11,0,1,19,1,0,5,1
ENSG00000244617,0,0,0,0,0,0,0,0
ENSG00000196228,9,48,4,0,4,0,10,0
ENSG00000125571,6,0,1,0,3,0,12,2
ENSG00000169967,572,392,2845,238,735,213,207,1076
ENSG00000144134,40,2,79,16,132,2,33,21
ENSG00000188282,42,1,43,67,81,0,38,21
ENSG00000084676,851,88,2228,133,1328,2369,319,1090
ENSG00000121964,60,0,183,238,145,527,64,121
ENSG00000078018,40,0,8,71,33,211,50,10
ENSG00000284308,2,0,4,0,3,0,2,1
ENSG00000155744,513,1,1150,114,510,269,102,433
ENSG00000287742,3,0,6,0,4,0,4,0
ENSG00000115718,17,0,24,0,10,0,13,9
ENSG00000264075,0,0,0,0,0,0,2,0
ENSG00000163166,178,71,588,127,394,41,63,131
ENSG00000072163,26,0,47,55,59,0,56,26
ENSG00000144230,4,0,4,0,10,0,5,2
ENSG00000116127,280,162,510,89,626,61,165,253
ENSG00000068024,465,561,689,184,735,0,251,374
ENSG00000144285,27,0,0,3,7,1,18,4
ENSG00000286095,0,0,0,33,0,0,1,0
ENSG00000285591,6,0,4,0,7,0,9,1
ENSG00000231083,0,0,1,0,2,0,5,0
ENSG00000225642,0,0,0,0,0,0,0,0
ENSG00000115738,214,65,957,82,244,231,131,503
ENSG00000143797,104,45,280,247,111,109,71,141
ENSG00000230886,0,0,0,0,0,0,4,0
ENSG00000152049,11,28,1,27,15,0,14,0
ENSG00000134313,1024,218,2906,528,1514,2078,310,914
ENSG00000119820,83,1,282,6,265,0,46,71
ENSG00000272754,5,0,9,0,5,0,2,1
ENSG00000115760,1236,616,2045,320,2171,1369,433,1170
ENSG00000230046,1,0,0,0,0,0,0,0
ENSG00000276334,6,0,8,52,15,0,2,11
ENSG00000276517,32,0,21,11,29,0,10,30
ENSG00000207653,1,0,0,0,0,0,1,0
ENSG00000274159,0,0,1,0,2,0,0,0
ENSG00000279897,2,0,1,0,9,0,7,0
ENSG00000279544,14,0,25,1,66,0,14,19
ENSG00000018699,52,0,112,50,114,14,37,48
ENSG00000265057,0,0,0,0,0,0,0,0
ENSG00000230876,26,143,6,20,3,0,35,0
ENSG00000085978,265,104,414,82,343,18,147,304
ENSG00000252010,7,0,29,0,6,0,13,33
ENSG00000251791,7,0,133,0,24,0,62,45
ENSG00000130561,56,0,10,80,11,0,32,6
ENSG00000259793,0,0,4,0,1,0,9,3
ENSG00000077044,763,672,1690,778,1641,5511,273,765
ENSG00000201013,0,0,2,0,7,0,0,1
ENSG00000085982,47,0,92,40,155,0,39,55
ENSG00000183091,156,303,79,396,184,132,164,45
ENSG00000115275,197,1,525,229,396,1,119,156
ENSG00000286101,10,0,0,0,0,0,4,3
ENSG00000115590,449,2,924,97,459,0,130,531
ENSG00000138442,27,2,114,56,81,0,28,38
ENSG00000287041,4,0,0,4,0,0,10,0
ENSG00000231903,0,0,0,0,0,0,0,0
ENSG00000227890,0,0,0,0,0,0,1,0
ENSG00000223825,1,0,5,2,4,0,2,3
ENSG00000116030,285,66,1080,107,328,0,313,783
ENSG00000224463,0,0,0,0,0,0,0,1
ENSG00000055044,78,27,232,2,236,222,81,168
ENSG00000212534,0,0,0,0,0,0,1,0
ENSG00000212309,0,0,0,0,0,0,0,0
ENSG00000271852,2,0,4,0,7,0,3,7
ENSG00000238317,0,0,3,0,0,0,2,3
ENSG00000286223,0,0,0,0,0,0,3,0
ENSG00000264275,93,29,1645,56,77,56,523,1252
ENSG00000226261,3,0,1,0,0,0,9,0
ENSG00000272966,2,0,0,0,1,0,1,0
ENSG00000242696,0,0,0,0,0,0,0,0
ENSG00000273456,0,0,8,0,3,0,2,3
ENSG00000204217,134,1,309,81,236,447,59,170
ENSG00000289490,0,0,0,0,0,0,0,0
ENSG00000270915,0,0,1,0,0,0,2,0
ENSG00000236047,1,0,4,0,0,0,0,4
ENSG00000223619,5,0,0,28,9,0,0,1
ENSG00000233888,0,0,1,0,0,0,3,0
ENSG00000235433,0,0,1,0,2,0,0,0
ENSG00000237542,2,0,2,0,0,0,3,0
ENSG00000233134,0,0,0,14,0,0,0,0
ENSG00000241221,0,0,0,0,0,0,0,0
ENSG00000227454,2,0,0,18,1,0,1,1
ENSG00000233311,0,18,3,0,2,0,2,0
ENSG00000138439,152,3,612,30,268,0,99,256
ENSG00000240761,0,0,0,0,0,0,0,0
ENSG00000238018,14,0,13,0,14,0,5,7
ENSG00000231334,0,0,1,0,0,0,2,0
ENSG00000285519,1,0,0,0,2,0,0,0
ENSG00000252507,0,0,0,0,0,0,0,0
ENSG00000227238,6,0,1,0,1,0,0,0
ENSG00000243943,51,0,135,15,119,0,50,40
ENSG00000259080,0,0,0,0,0,0,0,0
ENSG00000176714,11,0,30,23,16,0,28,18
ENSG00000198522,64,0,221,132,145,0,67,137
ENSG00000206731,0,0,0,0,2,0,0,1
ENSG00000119760,70,8,243,122,146,0,76,147
ENSG00000221843,50,0,20,69,46,0,68,6
ENSG00000231747,3,0,1,0,3,0,10,1
ENSG00000237753,32,0,73,1,60,3,37,11
ENSG00000144136,459,6,982,123,740,11,178,350
ENSG00000275961,2,2,19,69,0,0,13,27
ENSG00000274286,9,0,7,1,6,0,37,6
ENSG00000186281,20,0,26,14,6,0,43,27
ENSG00000205111,6,0,3,1,0,0,1,0
ENSG00000011566,27,0,69,4,76,0,29,39
ENSG00000252473,0,0,0,0,0,0,0,0
ENSG00000273035,1,0,0,0,2,0,0,0
ENSG00000184945,5,0,0,0,1,0,0,0
ENSG00000144283,84,186,165,129,174,946,88,64
ENSG00000132305,164,422,459,144,299,61,76,125
ENSG00000134318,107,6,402,370,287,3443,74,156
ENSG00000138071,1960,1135,9496,1638,2722,2631,547,2045
ENSG00000013441,1513,280,4221,883,2862,146,956,3131
ENSG00000135932,459,244,1166,174,588,1295,122,353
ENSG00000163092,43,0,5,100,25,145,19,2
ENSG00000115966,143,60,402,372,347,27,102,255
ENSG00000196290,28,72,66,12,72,0,14,33
ENSG00000116062,151,415,404,29,343,0,113,215
ENSG00000119004,72,0,255,127,172,175,52,65
ENSG00000188738,14,27,2,1,17,0,10,6
ENSG00000115310,365,720,1643,493,491,1372,268,886
ENSG00000176771,34,0,7,92,24,0,46,2
ENSG00000144369,4,0,2,2,8,0,17,2
ENSG00000176946,65,0,190,37,105,213,80,109
ENSG00000188219,5,7,12,22,18,11,34,6
ENSG00000064933,78,1,200,52,165,61,35,65
ENSG00000115211,82,2,162,94,126,0,67,72
ENSG00000135976,142,28,207,13,334,138,107,130
ENSG00000198399,556,220,1954,283,1279,190,346,988
ENSG00000003402,3756,1207,9307,2006,5493,2137,1199,3873
ENSG00000153250,242,222,691,46,541,34,84,260
ENSG00000123636,793,273,1980,335,1461,234,285,1415
ENSG00000125629,36,16,145,59,70,82,29,30
ENSG00000144229,23,0,4,7,7,0,18,3
ENSG00000184611,12,2,21,36,5,0,6,3
ENSG00000138018,50,0,106,26,71,1,44,46
ENSG00000136682,56,125,138,13,84,0,20,66
ENSG00000155368,54,0,386,2,66,0,41,122
ENSG00000144451,17,0,21,59,32,0,20,9
ENSG00000021826,17,0,4,24,15,0,28,6
ENSG00000135624,516,582,1685,461,777,0,364,532
ENSG00000115468,9,0,1,52,9,0,28,1
ENSG00000196834,13,0,2,6,1,3,11,2
ENSG00000153208,57,0,64,2,39,0,25,20
ENSG00000170802,192,134,658,254,240,138,78,359
ENSG00000143933,463,5,1738,89,733,218,207,652
ENSG00000171303,12,0,3,0,2,0,8,1
ENSG00000179915,70,1,18,193,29,0,67,7
ENSG00000115355,231,39,878,109,387,150,111,194
ENSG00000078098,17,1,1,33,8,0,19,4
ENSG00000036257,202,1,644,67,399,44,94,393
ENSG00000130508,46,0,9,99,18,0,90,16
ENSG00000284600,3,0,0,0,5,0,18,2
ENSG00000232057,3,0,1,1,12,0,11,1
ENSG00000225619,4,0,0,27,17,0,10,0
ENSG00000186487,98,5,61,145,110,0,121,33
ENSG00000144130,43,2,16,0,30,0,25,2
ENSG00000237298,37,0,89,43,99,0,36,65
ENSG00000238542,0,0,0,0,0,0,0,0
ENSG00000115904,247,102,831,84,597,678,125,214
ENSG00000155657,1104,304,863,460,2473,374,738,1241
ENSG00000169994,76,216,137,186,75,0,79,45
ENSG00000185304,50,5,87,13,58,0,14,95
ENSG00000174279,8,0,0,66,4,0,22,0
ENSG00000188010,12,0,17,0,1,0,5,1
ENSG00000144504,169,1,217,150,246,25,100,87
ENSG00000173567,32,2,43,78,80,0,45,31
ENSG00000242515,0,0,2,4,4,0,5,0
ENSG00000115520,157,3,661,129,222,3,99,383
ENSG00000205221,13,0,8,103,17,0,13,2
ENSG00000173163,11,0,58,52,22,0,11,45
ENSG00000163492,83,1,104,53,284,2,108,119
ENSG00000182177,16,0,3,19,16,0,24,2
ENSG00000072182,16,0,5,28,1,1,12,2
ENSG00000138068,0,0,0,11,0,0,3,0
ENSG00000119772,507,38,1214,101,1279,396,334,607
ENSG00000224844,2,0,1,0,2,0,1,1
ENSG00000115648,21,132,3,32,7,0,35,3
ENSG00000222449,4,0,0,0,0,0,0,2
ENSG00000071677,0,0,0,0,0,0,1,0
ENSG00000124839,15,0,3,47,16,0,23,5
ENSG00000234949,1,0,0,0,0,0,3,0
ENSG00000230286,0,0,0,0,0,0,0,0
ENSG00000084764,54,0,62,56,32,0,41,21
ENSG00000205500,9,0,1,0,12,0,24,16
ENSG00000119777,107,1,296,27,172,99,59,99
ENSG00000084693,70,3,180,81,187,515,88,195
ENSG00000231636,0,0,1,0,0,0,2,1
ENSG00000272056,0,0,0,3,10,0,4,2
ENSG00000229122,0,0,0,0,9,0,0,5
ENSG00000272148,0,0,5,0,18,0,1,11
ENSG00000228474,62,1,249,150,79,563,42,130
ENSG00000138080,5,0,13,63,6,501,12,8
ENSG00000138030,33,0,27,12,11,0,31,11
ENSG00000138028,23,0,2,1,12,0,13,1
ENSG00000143994,37,0,27,7,20,0,47,25
ENSG00000138073,144,17,366,166,176,25,92,75
ENSG00000186143,8,0,2,0,0,0,2,0
ENSG00000163792,17,0,1,0,2,1,20,2
ENSG00000236099,1,0,0,18,0,0,7,0
ENSG00000138074,68,27,166,83,137,0,89,103
ENSG00000084774,219,83,477,162,490,0,155,128
ENSG00000115194,4,22,5,39,1,0,19,6
ENSG00000163793,7,0,1,0,4,0,6,1
ENSG00000138100,14,0,5,16,14,0,31,4
ENSG00000163794,0,0,3,0,3,0,5,0
ENSG00000115204,66,0,203,16,176,0,42,66
ENSG00000236107,26,247,7,13,16,0,32,5
ENSG00000169432,17,32,38,61,7,0,13,9
ENSG00000283657,0,0,0,16,0,0,0,0
ENSG00000138085,38,3,105,17,33,0,14,42
ENSG00000068615,17,0,5,20,34,21,49,1
ENSG00000155755,17,0,17,0,20,0,4,4
ENSG00000177917,64,3,195,105,143,80,57,47
ENSG00000277701,10,3,8,0,13,0,3,5
ENSG00000237837,0,0,0,0,0,0,0,0
ENSG00000271351,0,0,0,0,0,0,1,0
ENSG00000276050,0,0,0,1,0,0,0,0
ENSG00000271015,0,0,0,0,4,0,1,0
ENSG00000270252,2,0,0,0,0,0,7,0
ENSG00000271569,3,0,1,36,2,0,3,0
ENSG00000270450,0,0,0,0,1,0,0,0
ENSG00000278537,0,0,0,3,0,0,0,0
ENSG00000270187,0,0,0,0,0,0,0,0
ENSG00000230606,1,14,9,0,7,0,2,9
ENSG00000278766,4,0,0,0,0,0,0,0
ENSG00000235833,0,0,0,0,0,0,0,0
ENSG00000286036,4,0,0,0,2,0,11,1
ENSG00000228970,8,0,1,9,12,0,4,1
ENSG00000135940,359,3,1839,554,550,206,343,1168
ENSG00000115073,168,0,491,247,442,3,162,334
ENSG00000228486,22,0,15,126,31,0,30,11
ENSG00000201806,0,0,1,0,0,0,0,0
ENSG00000115085,1168,226,1841,116,2089,169,705,1138
ENSG00000196912,65,1,94,39,149,56,28,70
ENSG00000235584,5,0,3,0,4,0,4,0
ENSG00000237510,7,0,2,0,0,0,17,2
ENSG00000232931,109,130,118,68,332,0,74,60
ENSG00000169554,2023,572,4819,536,3176,4366,819,2304
ENSG00000174501,105,11,127,157,270,0,37,118
ENSG00000153086,11,0,5,2,10,0,24,1
ENSG00000263783,0,0,0,0,0,0,0,0
ENSG00000082258,119,1,421,17,347,41,88,332
ENSG00000176601,13,0,5,0,10,0,21,0
ENSG00000115839,214,23,713,211,452,658,115,338
ENSG00000208308,0,0,2,0,0,0,0,0
ENSG00000200283,0,0,0,0,0,0,1,0
ENSG00000179270,15,0,2,35,21,0,45,2
ENSG00000229224,5,0,2,0,0,0,6,0
ENSG00000286963,12,0,1,0,0,0,12,0
ENSG00000018607,7,0,0,33,4,0,14,0
ENSG00000144152,51,1,37,0,39,7,30,14
ENSG00000278962,4,0,4,0,19,0,11,9
ENSG00000144161,44,0,100,42,103,0,41,42
ENSG00000286545,16,0,3,16,27,0,12,6
ENSG00000188177,113,2,310,65,237,190,94,145
ENSG00000235258,6,0,1,0,2,0,0,2
ENSG00000236555,0,0,1,0,0,0,0,0
ENSG00000136546,19,2,5,43,16,0,19,0
ENSG00000236634,0,0,0,0,0,0,0,0
ENSG00000237843,4,0,0,0,3,0,3,0
